gene_id	gene_name	chromosome	start	end
ENSG00000297234	ENSG00000297234	chr8	135721431	135724364
ENSG00000199652	RNU1-35P	chr8	135742343	135742495
ENSG00000254101	LINC02055	chr8	135859369	137092183
ENSG00000286927	ENSG00000286927	chr8	135977329	135980588
ENSG00000285683	ENSG00000285683	chr8	136237231	136295302
ENSG00000298175	ENSG00000298175	chr8	136478127	136481469
ENSG00000206678	RNU6-144P	chr8	137105352	137105458
ENSG00000305506	ENSG00000305506	chr8	137328444	137332647
ENSG00000274572	ZYXP1	chr8	137424904	137425021
ENSG00000285817	ENSG00000285817	chr8	137524755	137645564
ENSG00000254076	ENSG00000254076	chr8	137696724	137698467
ENSG00000253288	ENSG00000253288	chr8	137809444	138083657
ENSG00000307426	ENSG00000307426	chr8	137838735	137840571
ENSG00000254361	ENSG00000254361	chr8	137851826	138077589
ENSG00000147724	FAM135B	chr8	138130023	138497261
ENSG00000169436	COL22A1	chr8	138588235	138914041
ENSG00000309934	ENSG00000309934	chr8	138927873	138944450
ENSG00000253432	ENSG00000253432	chr8	139096305	139102830
ENSG00000251744	ENSG00000251744	chr8	139108430	139108534
ENSG00000253783	ENSG00000253783	chr8	139114193	139127953
ENSG00000303791	ENSG00000303791	chr8	139157167	139170736
ENSG00000307607	ENSG00000307607	chr8	139362889	139369930
ENSG00000254258	ENSG00000254258	chr8	139460062	139463016
ENSG00000275078	ENSG00000275078	chr8	139508701	139508971
ENSG00000169427	KCNK9	chr8	139600838	139704109
ENSG00000296434	ENSG00000296434	chr8	139702632	139707127
ENSG00000167632	TRAPPC9	chr8	139727725	140458579
ENSG00000253574	ENSG00000253574	chr8	139911238	139916628
ENSG00000250733	C8orf17	chr8	139931172	139933942
ENSG00000294174	ENSG00000294174	chr8	139965519	139971363
ENSG00000289741	ENSG00000289741	chr8	140023724	140096538
ENSG00000274064	ENSG00000274064	chr8	140039756	140041037
ENSG00000282164	PEG13	chr8	140092781	140100553
ENSG00000301297	ENSG00000301297	chr8	140104701	140105287
ENSG00000308537	ENSG00000308537	chr8	140270845	140284321
ENSG00000302011	ENSG00000302011	chr8	140348901	140352761
ENSG00000307873	ENSG00000307873	chr8	140463696	140465179
ENSG00000307854	ENSG00000307854	chr8	140464540	140466400
ENSG00000259891	ENSG00000259891	chr8	140505813	140508043
ENSG00000104472	CHRAC1	chr8	140511311	140517154
ENSG00000123908	AGO2	chr8	140520156	140635633
ENSG00000279766	ENSG00000279766	chr8	140572142	140572812
ENSG00000280326	ENSG00000280326	chr8	140591684	140593201
ENSG00000303049	ENSG00000303049	chr8	140610891	140634125
ENSG00000280303	ERICD	chr8	140636281	140638283
ENSG00000169398	PTK2	chr8	140657900	141002216
ENSG00000254324	MIR151A	chr8	140732564	140732653
ENSG00000279786	ENSG00000279786	chr8	140820599	140822414
ENSG00000252864	RNA5SP278	chr8	140940562	140940663
ENSG00000302166	ENSG00000302166	chr8	141021976	141033759
ENSG00000302188	ENSG00000302188	chr8	141033554	141038042
ENSG00000253266	ENSG00000253266	chr8	141055290	141060596
ENSG00000307178	ENSG00000307178	chr8	141085156	141101092
ENSG00000307200	ENSG00000307200	chr8	141088331	141095604
ENSG00000310318	ENSG00000310318	chr8	141111601	141113647
ENSG00000105339	DENND3	chr8	141117278	141195808
ENSG00000253210	DENND3-AS1	chr8	141124678	141130119
ENSG00000296050	ENSG00000296050	chr8	141205146	141223042
ENSG00000022567	SLC45A4	chr8	141207166	141308305
ENSG00000280035	ENSG00000280035	chr8	141224288	141226947
ENSG00000253307	ENSG00000253307	chr8	141252286	141253292
ENSG00000254019	SLC45A4-AS1	chr8	141254565	141256817
ENSG00000254197	ENSG00000254197	chr8	141278228	141292862
ENSG00000306487	ENSG00000306487	chr8	141289495	141290329
ENSG00000297486	ENSG00000297486	chr8	141307158	141310124
ENSG00000254291	ENSG00000254291	chr8	141325510	141327145
ENSG00000253595	LINC01300	chr8	141340505	141344623
ENSG00000302644	ENSG00000302644	chr8	141346724	141353428
ENSG00000261655	ENSG00000261655	chr8	141353403	141355365
ENSG00000204882	GPR20	chr8	141356470	141367286
ENSG00000289263	ENSG00000289263	chr8	141367376	141382238
ENSG00000244998	ASTILCS	chr8	141389886	141392574
ENSG00000184489	PTP4A3	chr8	141391995	141432454
ENSG00000226807	MROH5	chr8	141433829	141507230
ENSG00000271959	ENSG00000271959	chr8	141433946	141437958
ENSG00000238854	ENSG00000238854	chr8	141447475	141447549
ENSG00000253605	HNRNPA1P38	chr8	141459075	141460031
ENSG00000287325	ENSG00000287325	chr8	141507225	141509785
ENSG00000226490	C8orf90	chr8	141514638	141518737
ENSG00000306326	ENSG00000306326	chr8	141542244	141545181
ENSG00000303621	ENSG00000303621	chr8	141573691	141573783
ENSG00000287677	ENSG00000287677	chr8	141581621	141662209
ENSG00000301192	ENSG00000301192	chr8	141599911	141605610
ENSG00000297850	ENSG00000297850	chr8	141714407	141727696
ENSG00000297876	ENSG00000297876	chr8	141715814	141726974
ENSG00000297902	ENSG00000297902	chr8	141727161	141730394
ENSG00000221768	MIR1302-7	chr8	141786242	141786313
ENSG00000254183	DNAJC8P3	chr8	141968091	141968841
ENSG00000294265	ENSG00000294265	chr8	141992087	141997552
ENSG00000261710	ENSG00000261710	chr8	142089679	142091623
ENSG00000287332	ENSG00000287332	chr8	142107919	142196715
ENSG00000265247	MIR4472-1	chr8	142176339	142176418
ENSG00000297526	ENSG00000297526	chr8	142180629	142184223
ENSG00000289338	ENSG00000289338	chr8	142189982	142194806
ENSG00000254008	LINC00051	chr8	142198319	142209003
ENSG00000303518	ENSG00000303518	chr8	142201495	142205470
ENSG00000171045	TSNARE1	chr8	142212080	142403182
ENSG00000253602	RN7SL260P	chr8	142247585	142247866
ENSG00000261693	ENSG00000261693	chr8	142403652	142407028
ENSG00000304485	ENSG00000304485	chr8	142407410	142411323
ENSG00000306289	ENSG00000306289	chr8	142415657	142416531
ENSG00000181790	ADGRB1	chr8	142449430	142545009
ENSG00000306491	ENSG00000306491	chr8	142549217	142550070
ENSG00000302107	ENSG00000302107	chr8	142555084	142567569
ENSG00000232722	MROH4P	chr8	142567260	142577881
ENSG00000293544	ENSG00000293544	chr8	142569564	142571497
ENSG00000293519	ENSG00000293519	chr8	142575397	142575840
ENSG00000309923	ENSG00000309923	chr8	142578831	142580453
ENSG00000289477	ENSG00000289477	chr8	142578999	142588109
ENSG00000298802	ENSG00000298802	chr8	142597986	142606780
ENSG00000298827	ENSG00000298827	chr8	142598397	142607129
ENSG00000198576	ARC	chr8	142611049	142614479
ENSG00000277332	ENSG00000277332	chr8	142614726	142640654
ENSG00000234616	JRK	chr8	142657460	142681968
ENSG00000167653	PSCA	chr8	142670308	142682725
ENSG00000160886	LY6K	chr8	142700111	142705127
ENSG00000253741	LNCOC1	chr8	142701857	142727056
ENSG00000130193	THEM6	chr8	142727223	142736927
ENSG00000253806	ENSG00000253806	chr8	142727283	142727690
ENSG00000253196	ENSG00000253196	chr8	142738037	142766432
ENSG00000126233	SLURP1	chr8	142740949	142742406
ENSG00000197353	LYPD2	chr8	142750150	142752532
ENSG00000284505	LYNX1-SLURP2	chr8	142764334	142778224
ENSG00000283992	SLURP2	chr8	142764338	142769828
ENSG00000180155	LYNX1	chr8	142771197	142777810
ENSG00000167656	LY6D	chr8	142784882	142786539
ENSG00000253715	ENSG00000253715	chr8	142785374	142812120
ENSG00000283686	ENSG00000283686	chr8	142797624	142806142
ENSG00000253728	ENSG00000253728	chr8	142834138	142834940
ENSG00000104499	GML	chr8	142834247	142916506
ENSG00000253421	ZNHIT1P1	chr8	142858354	142858797
ENSG00000160882	CYP11B1	chr8	142872356	142879846
ENSG00000179142	CYP11B2	chr8	142910559	142917843
ENSG00000294287	ENSG00000294287	chr8	142934937	142935428
ENSG00000295050	ENSG00000295050	chr8	142960468	142963217
ENSG00000247317	LY6E-DT	chr8	142981707	143018626
ENSG00000253971	CDC42P3	chr8	142995850	142996482
ENSG00000160932	LY6E	chr8	143017982	143023832
ENSG00000305146	ENSG00000305146	chr8	143023482	143026075
ENSG00000291308	ENSG00000291308	chr8	143025683	143025802
ENSG00000305126	ENSG00000305126	chr8	143027034	143032418
ENSG00000305108	ENSG00000305108	chr8	143027935	143038952
ENSG00000177335	LY6S-AS1	chr8	143039209	143060684
ENSG00000291309	LY6S	chr8	143040839	143048319
ENSG00000250115	AK3P2	chr8	143057060	143057816
ENSG00000297086	ENSG00000297086	chr8	143061895	143063490
ENSG00000243328	ENSG00000243328	chr8	143065915	143066587
ENSG00000307233	ENSG00000307233	chr8	143070490	143073091
ENSG00000261667	LY6L	chr8	143080630	143083486
ENSG00000303429	ENSG00000303429	chr8	143108501	143110422
ENSG00000176956	LY6H	chr8	143157914	143160711
ENSG00000309394	ENSG00000309394	chr8	143191514	143193332
ENSG00000277494	GPIHBP1	chr8	143213218	143217170
ENSG00000303738	ENSG00000303738	chr8	143217151	143218581
ENSG00000303197	ENSG00000303197	chr8	143220347	143222706
ENSG00000299497	ENSG00000299497	chr8	143225362	143229962
ENSG00000181638	ZFP41	chr8	143246821	143262705
ENSG00000264668	ENSG00000264668	chr8	143247110	143276403
ENSG00000250571	GLI4	chr8	143267433	143276931
ENSG00000253716	MINCR	chr8	143280147	143281713
ENSG00000294075	ENSG00000294075	chr8	143281803	143285092
ENSG00000185730	ZNF696	chr8	143289676	143299952
ENSG00000272172	ENSG00000272172	chr8	143290399	143290621
ENSG00000184428	TOP1MT	chr8	143304384	143359979
ENSG00000212221	RNU6-220P	chr8	143350172	143350278
ENSG00000254389	RHPN1-AS1	chr8	143366422	143368637
ENSG00000158106	RHPN1	chr8	143368876	143384221
ENSG00000254338	MAFA-AS1	chr8	143408120	143419151
ENSG00000253931	LINC02990	chr8	143412749	143417054
ENSG00000182759	MAFA	chr8	143419182	143430732
ENSG00000014164	ZC3H3	chr8	143437659	143541447
ENSG00000287576	ENSG00000287576	chr8	143541568	143549907
ENSG00000254859	ENSG00000254859	chr8	143541941	143553609
ENSG00000275558	RN7SKP175	chr8	143542110	143542398
ENSG00000104518	GSDMD	chr8	143553207	143563062
ENSG00000289161	ENSG00000289161	chr8	143556816	143558386
ENSG00000204839	MROH6	chr8	143566192	143572772
ENSG00000255050	ENSG00000255050	chr8	143573490	143577397
ENSG00000147813	NAPRT	chr8	143574785	143578649
ENSG00000279605	ENSG00000279605	chr8	143578358	143583304
ENSG00000254741	ENSG00000254741	chr8	143579636	143580670
ENSG00000104529	EEF1D	chr8	143579697	143599541
ENSG00000179886	TIGD5	chr8	143597831	143603224
ENSG00000104524	PYCR3	chr8	143603210	143609773
ENSG00000104522	GFUS	chr8	143612618	143618048
ENSG00000254812	ENSG00000254812	chr8	143620477	143636002
ENSG00000183309	ZNF623	chr8	143636019	143656418
ENSG00000181135	ZNF707	chr8	143684452	143713898
ENSG00000181097	LINC02878	chr8	143696154	143698413
ENSG00000255181	CCDC166	chr8	143706694	143708109
ENSG00000254574	ENSG00000254574	chr8	143709007	143713584
ENSG00000181085	MAPK15	chr8	143716340	143722458
ENSG00000254548	ENSG00000254548	chr8	143718246	143718891
ENSG00000180921	FAM83H	chr8	143723933	143738234
ENSG00000265660	MIR4664	chr8	143733083	143733153
ENSG00000203499	IQANK1	chr8	143734139	143790645
ENSG00000254973	ENSG00000254973	chr8	143758153	143771870
ENSG00000180900	SCRIB	chr8	143790920	143815773
ENSG00000284224	MIR937	chr8	143812957	143813042
ENSG00000179950	PUF60	chr8	143816344	143830709
ENSG00000305737	ENSG00000305737	chr8	143829121	143834546
ENSG00000287222	ENSG00000287222	chr8	143829495	143832861
ENSG00000255343	ENSG00000255343	chr8	143833270	143834063
ENSG00000185189	NRBP2	chr8	143833583	143840973
ENSG00000284142	MIR6845	chr8	143837756	143837816
ENSG00000285599	ENSG00000285599	chr8	143838779	143840256
ENSG00000305900	ENSG00000305900	chr8	143845323	143885432
ENSG00000261150	EPPK1	chr8	143857324	143878467
ENSG00000288096	ENSG00000288096	chr8	143888500	143901588
ENSG00000308656	ENSG00000308656	chr8	143901744	143903984
ENSG00000178209	PLEC	chr8	143915153	143976734
ENSG00000207574	MIR661	chr8	143945191	143945279
ENSG00000178685	PARP10	chr8	143977153	144012772
ENSG00000178719	GRINA	chr8	143990056	143993415
ENSG00000301024	ENSG00000301024	chr8	143995040	144007597
ENSG00000186583	SPATC1	chr8	144012280	144047114
ENSG00000204791	SMPD5	chr8	144049079	144051203
ENSG00000293498	ENSG00000293498	chr8	144049434	144051708
ENSG00000178814	OPLAH	chr8	144051266	144063965
ENSG00000277888	MIR6846	chr8	144057321	144057380
ENSG00000308199	ENSG00000308199	chr8	144064062	144076359
ENSG00000255224	ENSG00000255224	chr8	144077989	144079265
ENSG00000290230	ENSG00000290230	chr8	144078642	144084330
ENSG00000178896	EXOSC4	chr8	144078648	144080648
ENSG00000284200	MIR6847	chr8	144079874	144079942
ENSG00000296162	ENSG00000296162	chr8	144081236	144082561
ENSG00000197858	GPAA1	chr8	144082337	144093149
ENSG00000179091	CYC1	chr8	144095039	144097525
ENSG00000179526	SHARPIN	chr8	144098633	144108124
ENSG00000179632	MAF1	chr8	144104420	144107611
ENSG00000179698	WDR97	chr8	144107726	144118328
ENSG00000235173	HGH1	chr8	144137774	144140851
ENSG00000227473	TSSK5P	chr8	144141214	144143664
ENSG00000179832	MROH1	chr8	144148016	144261927
ENSG00000261236	BOP1	chr8	144262045	144291438
ENSG00000284054	MIR7112	chr8	144262673	144262737
ENSG00000260428	SCX	chr8	144266453	144268481
ENSG00000185122	HSF1	chr8	144291591	144314720
ENSG00000185000	DGAT1	chr8	144314584	144326910
ENSG00000254690	ENSG00000254690	chr8	144314590	144315138
ENSG00000284229	MIR6848	chr8	144317246	144317315
ENSG00000261678	SCRT1	chr8	144330565	144336482
ENSG00000185803	SLC52A2	chr8	144333957	144361286
ENSG00000307714	ENSG00000307714	chr8	144335356	144340974
ENSG00000261587	TMEM249	chr8	144352219	144354954
ENSG00000271698	ENSG00000271698	chr8	144353228	144355609
ENSG00000182325	FBXL6	chr8	144355431	144359376
ENSG00000173137	ADCK5	chr8	144373101	144393242
ENSG00000071894	CPSF1	chr8	144393229	144409335
ENSG00000284310	MIR939	chr8	144394149	144394230
ENSG00000284139	MIR1234	chr8	144400086	144400165
ENSG00000283770	MIR6849	chr8	144400277	144400345
ENSG00000272115	ENSG00000272115	chr8	144409492	144409976
ENSG00000147804	SLC39A4	chr8	144409742	144416844
ENSG00000160948	VPS28	chr8	144423601	144428563
ENSG00000305609	ENSG00000305609	chr8	144427916	144433288
ENSG00000160949	TONSL	chr8	144428775	144444440
ENSG00000276598	MIR6893	chr8	144435551	144435619
ENSG00000232600	TONSL-AS1	chr8	144437675	144439971
ENSG00000187954	ZFTRAF1	chr8	144449582	144462871
ENSG00000291316	TMEM276-ZFTRAF1	chr8	144449582	144465430
ENSG00000254578	ENSG00000254578	chr8	144463817	144465101
ENSG00000291317	TMEM276	chr8	144463817	144465667
ENSG00000167702	KIFC2	chr8	144466043	144474202
ENSG00000160973	FOXH1	chr8	144473412	144475849
ENSG00000160972	PPP1R16A	chr8	144477969	144502121
ENSG00000255182	ENSG00000255182	chr8	144495458	144505444
ENSG00000167701	GPT	chr8	144502973	144507174
ENSG00000167700	MFSD3	chr8	144509070	144511213
ENSG00000160957	RECQL4	chr8	144511288	144517845
ENSG00000265393	ENSG00000265393	chr8	144512567	144513672
ENSG00000160959	LRRC14	chr8	144517992	144525172
ENSG00000254402	LRRC24	chr8	144522388	144527033
ENSG00000213563	C8orf82	chr8	144525733	144529132
ENSG00000147799	ARHGAP39	chr8	144529179	144685846
ENSG00000255456	ENSG00000255456	chr8	144584040	144586488
ENSG00000301017	ENSG00000301017	chr8	144613491	144700602
ENSG00000274772	Metazoa_SRP	chr8	144683169	144683464
ENSG00000290885	ENSG00000290885	chr8	144686013	144730514
ENSG00000254533	ENSG00000254533	chr8	144698614	144699185
ENSG00000255085	ENSG00000255085	chr8	144705534	144708517
ENSG00000263612	ENSG00000263612	chr8	144713899	144714845
ENSG00000198169	ZNF251	chr8	144720907	144756417
ENSG00000301063	ENSG00000301063	chr8	144735750	144757526
ENSG00000294503	ENSG00000294503	chr8	144760738	144761430
ENSG00000310152	ENSG00000310152	chr8	144765610	144769087
ENSG00000196378	ZNF34	chr8	144772224	144787348
ENSG00000244307	RN7SL395P	chr8	144785298	144785588
ENSG00000161016	RPL8	chr8	144789765	144792587
ENSG00000283764	MIR6850	chr8	144791931	144791991
ENSG00000299521	ENSG00000299521	chr8	144792563	144793538
ENSG00000197363	ZNF517	chr8	144798876	144811169
ENSG00000147789	ZNF7	chr8	144827518	144847509
ENSG00000170619	COMMD5	chr8	144841042	144853736
ENSG00000286681	ENSG00000286681	chr8	144854875	144869489
ENSG00000196150	ZNF250	chr8	144876497	144902168
ENSG00000170631	ZNF16	chr8	144930358	144950888
ENSG00000291080	ZNF252P	chr8	144973589	145003445
ENSG00000196922	ZNF252P	chr8	144976190	144999723
ENSG00000255164	ENSG00000255164	chr8	144992914	144994837
ENSG00000254618	TMED10P1	chr8	144994886	144995540
ENSG00000255559	ZNF252P-AS1	chr8	145002811	145037152
ENSG00000255530	ENSG00000255530	chr8	145005561	145005906
ENSG00000255000	ENSG00000255000	chr8	145047860	145048889
ENSG00000182307	C8orf33	chr8	145052465	145066685
ENSG00000304823	DDX11L5	chr9	10990	14538
ENSG00000236875	DDX11L5	chr9	12134	13783
ENSG00000181404	WASHC1	chr9	14475	73865
ENSG00000227518	MIR1302-9HG	chr9	27657	30893
ENSG00000283921	MIR1302-9	chr9	30144	30281
ENSG00000218839	FAM138C	chr9	34394	37280
ENSG00000308983	ENSG00000308983	chr9	36309	55961
ENSG00000284986	ENSG00000284986	chr9	52452	73374
ENSG00000277631	PGM5P3-AS1	chr9	72562	90820
ENSG00000231808	LINC01388	chr9	100804	113798
ENSG00000302830	ENSG00000302830	chr9	114704	160255
ENSG00000170122	FOXD4	chr9	116231	118417
ENSG00000172785	ZNG1A	chr9	120837	179147
ENSG00000287480	ENSG00000287480	chr9	185851	209554
ENSG00000183784	DOCK8-AS1	chr9	212824	215893
ENSG00000107099	DOCK8	chr9	214854	465259
ENSG00000235880	ENSG00000235880	chr9	267966	273002
ENSG00000301432	ENSG00000301432	chr9	372141	375174
ENSG00000227155	DOCK8-AS2	chr9	452492	492248
ENSG00000107104	KANK1	chr9	470291	746105
ENSG00000293144	ENSG00000293144	chr9	477750	478423
ENSG00000235330	RPL12P25	chr9	477856	478349
ENSG00000228115	ENSG00000228115	chr9	487688	495611
ENSG00000202172	RNU6-1327P	chr9	558826	558930
ENSG00000229875	EIF1P1	chr9	659986	660326
ENSG00000227914	ENSG00000227914	chr9	673478	685555
ENSG00000294236	ENSG00000294236	chr9	746463	749771
ENSG00000306336	ENSG00000306336	chr9	750263	761561
ENSG00000294398	ENSG00000294398	chr9	802273	809935
ENSG00000294371	ENSG00000294371	chr9	805021	847255
ENSG00000137090	DMRT1	chr9	841690	969090
ENSG00000309491	ENSG00000309491	chr9	970436	971692
ENSG00000309504	ENSG00000309504	chr9	970769	971449
ENSG00000064218	DMRT3	chr9	976655	991732
ENSG00000294527	ENSG00000294527	chr9	985383	998670
ENSG00000307091	ENSG00000307091	chr9	998935	1018477
ENSG00000252991	RNU6-1073P	chr9	1001858	1001963
ENSG00000228783	H3P29	chr9	1011085	1011799
ENSG00000286684	ENSG00000286684	chr9	1041219	1042608
ENSG00000281769	LINC01230	chr9	1045271	1048641
ENSG00000173253	DMRT2	chr9	1049858	1057552
ENSG00000224836	ENSG00000224836	chr9	1151807	1152140
ENSG00000236594	RPS27AP14	chr9	1164414	1164867
ENSG00000294012	ENSG00000294012	chr9	1183633	1224258
ENSG00000305015	ENSG00000305015	chr9	1254803	1286784
ENSG00000306944	ENSG00000306944	chr9	1298255	1367055
ENSG00000233575	ENSG00000233575	chr9	1328664	1328987
ENSG00000202383	RNA5SP279	chr9	1333837	1333953
ENSG00000287465	ENSG00000287465	chr9	1540321	1550103
ENSG00000298161	ENSG00000298161	chr9	1712632	1768025
ENSG00000298176	ENSG00000298176	chr9	1759190	1765984
ENSG00000299639	ENSG00000299639	chr9	1911608	1918779
ENSG00000295589	ENSG00000295589	chr9	1925163	1929583
ENSG00000224092	ENSG00000224092	chr9	1977784	1978547
ENSG00000080503	SMARCA2	chr9	1980290	2193624
ENSG00000308581	ENSG00000308581	chr9	1994765	2006824
ENSG00000236199	SMARCA2-AS1	chr9	2041900	2046023
ENSG00000222973	RNU2-25P	chr9	2162763	2162953
ENSG00000306181	ENSG00000306181	chr9	2171886	2242613
ENSG00000264615	RN7SL592P	chr9	2228961	2229241
ENSG00000306202	ENSG00000306202	chr9	2241320	2274195
ENSG00000305801	ENSG00000305801	chr9	2289102	2296903
ENSG00000236404	VLDLR-AS1	chr9	2301072	2622457
ENSG00000296869	ENSG00000296869	chr9	2407738	2454267
ENSG00000296890	ENSG00000296890	chr9	2506480	2510081
ENSG00000231052	ENSG00000231052	chr9	2541097	2541635
ENSG00000147852	VLDLR	chr9	2621182	2660056
ENSG00000286670	ENSG00000286670	chr9	2652852	2746410
ENSG00000300119	ENSG00000300119	chr9	2676190	2678997
ENSG00000168263	KCNV2	chr9	2717510	2730037
